imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
008.jpg,          1,          1,   211.7050,   216.5324,   197.7050,     1.4142,     1.4142,     1.4142,    85.6065,    -4.9676,     8.7559,     9.0973,     1.8010,     2.6870,     0.2066,     0.0898,     0.8491,     0.0253,     0.0354,     0.0972,         15,    11.8100,     0.8055,     5.8826,     3.4858,     0.0000,     0.0000,     0.0000,         68,         13,         27,         14, DEFECTOS 
008.jpg,          1,          2,   214.0000,   216.8667,   198.8000,     4.1231,     4.1231,     4.1231,    85.9339,    -4.1002,     8.5366,     7.0524,     2.0189,     4.2380,     0.1790,     0.0819,     0.8505,     0.0484,     0.0400,     0.0792,         15,    11.8100,     0.8055,     5.8826,     3.4858,     0.0000,     0.0000,     0.0000,         76,         14,          6,          4, DEFECTOS 
008.jpg,          1,          3,   154.2308,   148.2308,   100.6154,     4.4721,     4.4721,     4.4721,    60.8504,    -5.1054,    25.9185,     4.2693,     1.5736,     9.0623,     0.1483,     0.3457,     0.6048,     0.0044,     0.1152,     0.0444,         13,    11.8100,     0.8742,     6.1903,     3.0055,     0.0000,     0.0000,     0.0000,        111,        184,          6,          4, DEFECTOS 
008.jpg,          2,          1,   194.9695,   200.1679,   171.6183,     1.4142,     1.4142,     1.4142,    79.4946,    -6.7628,    13.7258,     8.4748,     1.3224,     3.0180,     0.1974,     0.1454,     0.7850,     0.0060,     0.0381,     0.0912,        131,    78.1120,     0.8548,    26.5487,    13.7769,     0.0000,     0.0000,     0.0000,         54,         13,         22,         13, CALYX 
008.jpg,          3,          1,   212.2547,   219.5755,   215.2830,     1.4142,     1.4142,     1.4142,    86.8572,    -3.2793,     1.2724,     9.3497,     2.6161,     2.2764,     0.3542,     0.0408,     0.8642,     0.1611,     0.0271,     0.1011,        106,    64.2520,     0.7688,    18.5708,    11.8766,     0.0000,     0.0000,     0.0000,         45,          9,         18,         11, CALYX 
008.jpg,          3,          2,   223.2368,   229.0263,   174.8947,     2.6458,     2.6458,     2.6458,    89.3103,   -10.5799,    25.8124,     5.7657,     2.7104,     7.7317,     0.1851,     0.2374,     0.8981,     0.0059,     0.0722,     0.0637,         38,    27.4240,     0.9638,    14.3042,     3.8165,     0.0000,     0.0000,     0.0000,         55,         25,         13,          6, DEFECTOS 
008.jpg,          3,          3,   215.2500,   217.3750,   203.3750,     5.6569,     5.6569,     5.6569,    86.2648,    -3.1879,     6.6396,     6.8958,     0.2946,     0.5150,     0.1919,     0.0647,     0.8525,     0.0018,     0.0054,     0.0764,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,         83,         18,          3,          4, DEFECTOS 
008.jpg,          4,          1,   204.2000,   204.2000,   204.2000,     7.1414,     7.1414,     7.1414,    82.0937,     0.0000,     0.0000,     4.3349,     0.0000,     0.0000,     0.0000,     0.0000,     0.8008,     0.0000,     0.0000,     0.0472,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         35,         34,          3,          3, DEFECTOS 
008.jpg,          4,          2,   219.8478,   224.2826,   195.6304,     2.4495,     2.4495,     2.4495,    88.2228,    -6.3570,    13.5563,     6.8480,     2.7105,     5.7926,     0.1840,     0.1289,     0.8795,     0.0395,     0.0563,     0.0752,         46,    31.1620,     0.9724,    16.5116,     3.8517,     0.0000,     0.0000,     0.0000,         47,         13,         15,          6, CALYX 
008.jpg,          4,          3,   236.0000,   235.2000,   231.8000,     7.1414,     7.1414,     7.1414,    93.0784,    -0.3296,     1.7419,     3.5801,     0.1706,     0.6137,     0.1367,     0.0180,     0.9255,     0.0178,     0.0064,     0.0390,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         65,         12,          3,          3, DEFECTOS 
008.jpg,          4,          4,   227.6250,   230.3750,   220.1250,     5.6569,     5.6569,     5.6569,    90.9405,    -2.7296,     4.6756,     4.8583,     1.2302,     2.1916,     0.2119,     0.0450,     0.9034,     0.0130,     0.0213,     0.0531,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,         66,          5,          4,          3, DEFECTOS 
008.jpg,          4,          5,   220.4643,   225.1071,   180.5357,     3.0000,     3.0000,     3.0000,    88.1935,    -8.8640,    21.3683,     5.2698,     2.3284,     5.6219,     0.1835,     0.2000,     0.8828,     0.0058,     0.0564,     0.0572,         28,    20.6180,     0.8734,     9.3703,     4.5632,     0.0000,     0.0000,     0.0000,         72,         12,          9,          5, DEFECTOS 
008.jpg,          4,          6,   188.2000,   190.6000,   175.6000,     6.6332,     6.6332,     4.2426,    76.6163,    -3.5145,     7.2604,     3.6119,     1.1284,     2.3963,     0.1935,     0.0776,     0.7475,     0.0025,     0.0234,     0.0406,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         80,         21,          3,          3, DEFECTOS 
008.jpg,          4,          7,   225.1071,   226.9643,   215.0357,     3.0000,     3.0000,     3.0000,    89.7618,    -2.6998,     5.6054,     5.2971,     1.8944,     3.8780,     0.1627,     0.0525,     0.8901,     0.0671,     0.0365,     0.0589,         28,    25.0260,     0.9552,    12.8919,     3.8168,     0.0000,     0.0000,     0.0000,         89,         18,         11,          6, CALYX 
023.jpg,          1,          1,   156.3039,   143.3039,    66.4902,     1.7321,     1.7321,     1.7321,    59.1179,    -4.6034,    40.7459,    10.2577,     3.1831,     9.2818,     0.1425,     0.6066,     0.6132,     0.0131,     0.2243,     0.0969,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         54,        192,         15,          9, DEFECTOS 
023.jpg,          1,          2,   198.0000,   189.0000,   180.0000,     0.0000,     0.0000,     0.0000,    77.0992,     1.5927,     5.6721,     0.0000,     0.0000,     0.0000,     0.0833,     0.0909,     0.7765,     0.0000,     0.0000,     0.0000,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         54,        200,          1,          1, DEFECTOS 
023.jpg,          1,          3,   199.9669,   207.5364,   197.1060,     1.0000,     1.0000,     1.0000,    82.3273,    -4.4794,     4.3178,    11.3841,     2.2014,     4.3112,     0.3128,     0.0666,     0.8150,     0.1380,     0.0373,     0.1212,        302,    92.4200,     0.8676,    34.1356,    16.9746,     0.0000,     0.0000,     0.0000,         71,         10,         29,         18, CALYX 
023.jpg,          1,          4,   216.4000,   216.4000,   215.2000,     5.0000,     5.0000,     5.1962,    86.4445,    -0.2156,     0.5897,     2.3668,     0.1761,     0.4815,     0.1000,     0.0055,     0.8486,     0.0816,     0.0045,     0.0261,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        157,         35,          3,          3, DEFECTOS 
023.jpg,          1,          5,   216.1481,   218.0000,   205.5926,     3.0000,     3.0000,     3.0000,    86.5567,    -2.8209,     5.8849,     6.2326,     0.5338,     0.9586,     0.1913,     0.0572,     0.8549,     0.0075,     0.0104,     0.0686,         27,    21.6520,     0.9475,    11.0044,     3.5183,     0.0000,     0.0000,     0.0000,        157,         40,          8,          9, CALYX 
023.jpg,          1,          6,   203.1000,   204.6000,   195.1000,     5.0990,     5.0990,     5.0990,    81.8730,    -2.2156,     4.5409,     5.1791,     0.5121,     0.9434,     0.1925,     0.0463,     0.8024,     0.0043,     0.0088,     0.0570,         10,    10.0320,     0.8492,     5.2662,     2.7809,     0.0000,     0.0000,     0.0000,        163,         51,          4,          5, DEFECTOS 
023.jpg,          2,          1,   193.9397,   196.5690,   179.9741,     1.4142,     1.4142,     1.4142,    78.6653,    -3.8535,     8.0358,     8.1224,     1.8132,     3.8463,     0.1911,     0.0859,     0.7709,     0.0184,     0.0426,     0.0869,        116,    76.6160,     0.9049,    29.5492,    12.5747,     0.0000,     0.0000,     0.0000,         53,          5,         24,         13, CALYX 
023.jpg,          3,          1,   221.5862,   227.1379,   190.2069,     3.0000,     3.0000,     3.0000,    88.9731,    -8.0702,    17.4577,     6.5803,     1.8454,     3.6079,     0.1913,     0.1639,     0.8907,     0.0081,     0.0370,     0.0721,         29,    20.2460,     0.9309,    10.3941,     3.7961,     0.0000,     0.0000,     0.0000,         44,         21,          9,          7, DEFECTOS 
023.jpg,          3,          2,   205.8000,   208.3000,   192.5000,     5.0990,     5.0990,     5.0990,    82.9879,    -3.6477,     7.5454,     4.1587,     0.7511,     1.6508,     0.1933,     0.0760,     0.8169,     0.0024,     0.0164,     0.0457,         10,    14.0600,     0.9154,     6.9089,     2.7809,     0.0000,     0.0000,     0.0000,         52,         67,          6,          4, DEFECTOS 
023.jpg,          3,          3,   208.0000,   210.0000,   197.0000,     4.4721,     4.4721,     4.4721,    83.7121,    -2.9917,     6.2016,     2.9029,     0.0201,     0.0464,     0.1923,     0.0620,     0.8235,     0.0000,     0.0025,     0.0317,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         59,         63,          3,          3, DEFECTOS 
023.jpg,          3,          4,   224.9286,   230.5714,   193.2857,     4.2426,     4.2426,     4.2426,    90.1854,    -8.1237,    17.5439,     5.5090,     1.8248,     4.1380,     0.1920,     0.1615,     0.9042,     0.0043,     0.0357,     0.0620,         14,    11.9920,     0.8346,     5.9732,     3.2900,     0.0000,     0.0000,     0.0000,         63,         21,          6,          4, DEFECTOS 
023.jpg,          3,          5,   223.0833,   228.0000,   197.2500,     4.5826,     4.5826,     4.5826,    89.4817,    -6.8721,    14.4623,     4.2823,     1.3810,     2.8578,     0.1931,     0.1349,     0.8941,     0.0017,     0.0260,     0.0482,         12,    10.0320,     0.7468,     4.9960,     3.3226,     0.0000,     0.0000,     0.0000,         73,         17,          4,          5, DEFECTOS 
023.jpg,          3,          6,   198.9231,   204.3077,   171.3077,     4.4721,     4.4721,     4.4721,    80.9353,    -7.5116,    15.8367,     5.2334,     1.1109,     2.3137,     0.1937,     0.1613,     0.8012,     0.0015,     0.0203,     0.0579,         13,    10.4040,     0.7102,     5.0330,     3.5432,     0.0000,     0.0000,     0.0000,         84,         18,          4,          5, DEFECTOS 
023.jpg,          3,          7,   208.6875,   209.3750,   204.5000,     4.0000,     4.0000,     4.0000,    83.7496,    -1.1174,     2.3490,     6.2854,     0.7973,     1.6207,     0.1628,     0.0243,     0.8211,     0.0627,     0.0175,     0.0679,         16,    13.5880,     0.9038,     7.2778,     3.1145,     0.0000,     0.0000,     0.0000,         95,         15,          7,          4, CALYX 
023.jpg,          4,          1,   208.8605,   219.7907,   200.5349,     2.4495,     2.4495,     2.4495,    86.3589,    -7.1257,     8.1974,     6.5226,     1.7667,     1.6367,     0.2608,     0.0877,     0.8619,     0.0224,     0.0165,     0.0728,         43,    27.7300,     0.9432,    13.6628,     4.5382,     0.0000,     0.0000,     0.0000,         33,         30,          5,         13, CALYX 
023.jpg,          4,          2,   196.7719,   208.1404,   173.9228,     1.0000,     1.0000,     1.0000,    81.8017,    -9.7975,    15.7653,     8.4967,     3.1719,     6.1569,     0.2253,     0.1678,     0.8162,     0.0227,     0.0681,     0.0928,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         42,         17,         67,         12, DEFECTOS 
023.jpg,          4,          3,   183.6000,   183.8000,   172.2000,     5.3852,     5.6569,     6.2450,    74.3865,    -2.1634,     5.8666,     2.8831,     0.5812,     1.2933,     0.1687,     0.0631,     0.7208,     0.0042,     0.0136,     0.0311,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         42,         30,          3,          3, DEFECTOS 
023.jpg,          4,          4,   162.8000,   164.6000,   153.6000,     5.0000,     5.0000,     5.0000,    67.1539,    -2.6821,     5.4752,     2.8095,     0.4572,     0.9310,     0.1938,     0.0667,     0.6455,     0.0040,     0.0107,     0.0298,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         81,         27,          3,          3, DEFECTOS 
023.jpg,          4,          5,   102.0000,   103.0000,    97.0000,     7.1414,     7.1414,     7.1414,    43.2782,    -1.6080,     3.2525,     5.5325,     0.0347,     0.0767,     0.1944,     0.0593,     0.4039,     0.0000,     0.0078,     0.0532,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         92,         90,          3,          3, DEFECTOS 
023.jpg,          4,          6,   213.5000,   214.7273,   212.3182,     3.4641,     3.4641,     3.4641,    85.7077,    -0.8522,     1.0429,     4.5589,     1.1339,     1.3101,     0.1098,     0.0113,     0.8421,     0.1242,     0.0143,     0.0500,         22,    18.6580,     0.9441,     9.8937,     3.2609,     0.0000,     0.0000,     0.0000,        108,         30,          8,          7, DEFECTOS 
025.jpg,          1,          1,   205.0486,   207.5069,   191.9306,     1.4142,     1.4142,     1.4142,    82.5581,    -3.5967,     7.4610,    11.6970,     1.2579,     2.6461,     0.1929,     0.0768,     0.8138,     0.0043,     0.0292,     0.1266,        144,    60.4800,     0.9450,    25.9349,     8.4863,     0.0000,     0.0000,     0.0000,         86,         10,         27,          9, CALYX 
025.jpg,          1,          2,   200.9091,   202.7273,   191.5455,     4.7958,     4.7958,     4.7958,    81.1219,    -2.6299,     5.3603,     5.9836,     0.5149,     1.0659,     0.1938,     0.0556,     0.7950,     0.0029,     0.0121,     0.0653,         11,    11.2480,     0.8959,     6.0202,     2.6742,     0.0000,     0.0000,     0.0000,        147,         21,          5,          5, DEFECTOS 
025.jpg,          1,          3,   171.1765,   170.5294,    67.9706,     2.8284,     2.8284,     2.8284,    68.1247,   -12.3534,    48.9431,     6.0727,     4.0416,    14.1830,     0.1635,     0.6237,     0.6774,     0.0082,     0.2384,     0.0650,         34,    21.2800,     0.6510,     7.8114,     5.9293,     0.0000,     0.0000,     0.0000,        149,         80,          7,          8, DEFECTOS 
025.jpg,          2,          1,   125.0000,   127.6000,   111.6000,     7.1414,     7.1414,     7.1414,    52.7408,    -3.9933,     8.3320,     5.3246,     1.2225,     2.6669,     0.1940,     0.1227,     0.5004,     0.0021,     0.0348,     0.0545,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         79,        109,          3,          3, DEFECTOS 
025.jpg,          2,          2,   159.9412,   154.4118,   111.9412,     3.8730,     3.8730,     3.8730,    63.2434,    -4.7498,    23.1059,     4.7238,     4.0917,     5.8001,     0.1480,     0.3088,     0.6309,     0.0292,     0.0761,     0.0479,         17,    14.8040,     0.8998,     7.5825,     3.3083,     0.0000,     0.0000,     0.0000,         80,         90,          5,          7, DEFECTOS 
025.jpg,          2,          3,   102.1364,    96.9545,    58.9545,     3.4641,     3.4641,     3.4641,    40.6097,    -4.0344,    22.3600,     7.4589,     1.8059,     4.4687,     0.1461,     0.4317,     0.4005,     0.0108,     0.0958,     0.0679,         22,    14.8120,     0.8372,     7.3355,     4.0121,     0.0000,     0.0000,     0.0000,         81,        117,          7,          5, DEFECTOS 
025.jpg,          2,          4,   150.2857,   139.7143,   116.8571,     4.2426,     4.2426,     4.2426,    58.4093,     0.0929,    13.6587,     6.7277,     2.4133,     3.5164,     0.1110,     0.2243,     0.5894,     0.0239,     0.0359,     0.0693,         14,    11.1400,     0.8248,     5.7238,     3.2367,     0.0000,     0.0000,     0.0000,         86,         90,          6,          3, DEFECTOS 
025.jpg,          2,          5,   207.2000,   210.1333,   191.6000,     4.1231,     4.1231,     4.1231,    83.5252,    -4.2607,     8.8485,     5.9743,     0.7328,     1.5480,     0.1930,     0.0889,     0.8241,     0.0022,     0.0174,     0.0651,         15,    17.2520,     0.9406,     8.8104,     2.9924,     0.0000,     0.0000,     0.0000,         87,         45,          8,          4, DEFECTOS 
025.jpg,          2,          6,   154.8896,   142.8377,    71.5455,     1.4142,     1.4142,     1.4142,    58.9545,    -4.8284,    38.4720,     7.7641,     3.0955,     9.6194,     0.1411,     0.5525,     0.6074,     0.0125,     0.1666,     0.0778,        154,    42.7240,     0.5655,    15.5457,    12.8211,     0.0000,     0.0000,     0.0000,        108,         63,         13,         16, DEFECTOS 
025.jpg,          3,          1,   210.3214,   212.2143,   166.2500,     3.0000,     3.0000,     3.0000,    83.7718,    -8.0410,    22.5795,     6.9859,     2.3795,     8.1870,     0.1758,     0.2188,     0.8336,     0.0116,     0.0779,     0.0767,         28,    18.3600,     0.8460,     8.5411,     4.5538,     0.0000,     0.0000,     0.0000,         16,         46,          8,          6, DEFECTOS 
025.jpg,          3,          2,   155.5425,   140.8170,    59.0588,     1.4142,     1.4142,     1.4142,    58.3515,    -4.2903,    43.2577,     7.5380,     3.9373,     9.9312,     0.1407,     0.6336,     0.6100,     0.0143,     0.1874,     0.0721,        153,    42.1200,     0.4829,    15.0249,    13.1572,     0.0000,     0.0000,     0.0000,         24,         77,         13,         14, DEFECTOS 
025.jpg,          3,          3,   122.3600,   103.4000,    60.6800,     3.1623,     3.1623,     3.1623,    44.5548,     1.6564,    26.7706,     7.1646,     1.7060,     4.9327,     0.1160,     0.5143,     0.4798,     0.0065,     0.1187,     0.0680,         25,    17.6240,     0.7269,     7.3246,     5.0304,     0.0000,     0.0000,     0.0000,         26,        117,          7,          6, DEFECTOS 
025.jpg,          3,          4,   220.6061,   224.8788,   195.8788,     2.8284,     2.8284,     2.8284,    88.4495,    -6.3766,    13.7364,     5.7259,     1.6951,     3.8938,     0.1912,     0.1301,     0.8819,     0.0053,     0.0388,     0.0625,         33,    26.5060,     0.9589,    13.8542,     3.9310,     0.0000,     0.0000,     0.0000,         56,         23,         13,          5, DEFECTOS 
025.jpg,          3,          5,   169.8667,   171.4000,   109.3333,     4.1231,     4.1231,     4.1231,    68.6743,   -10.1756,    31.7690,     4.7669,     1.9596,     5.3183,     0.1705,     0.3668,     0.6740,     0.0067,     0.0730,     0.0504,         15,    15.8460,     0.8999,     7.8428,     3.4205,     0.0000,     0.0000,     0.0000,         56,         83,          7,          4, DEFECTOS 
025.jpg,          3,          6,   191.4780,   199.2013,   180.8553,     1.4142,     1.4142,     1.4142,    79.0797,    -5.9779,     8.3112,    12.5552,     2.6862,     4.8988,     0.2439,     0.0962,     0.7812,     0.0573,     0.0534,     0.1333,         11,    11.1400,     0.9114,     6.2023,     2.5520,     0.0000,     0.0000,     0.0000,         58,         10,         22,         12, CALYX 
025.jpg,          3,          7,   200.8462,   208.3077,   163.0000,     4.4721,     4.4721,     4.4721,    81.9550,   -10.1145,    21.7272,     6.5716,     1.7829,     4.1875,     0.1941,     0.2201,     0.8169,     0.0008,     0.0496,     0.0710,         13,    11.8100,     0.8742,     6.1903,     3.0055,     0.0000,     0.0000,     0.0000,         60,          9,          6,          4, DEFECTOS 
025.jpg,          3,          8,   225.6818,   228.5000,   173.9091,     3.4641,     3.4641,     3.4641,    89.3469,    -9.5329,    26.3463,     5.3990,     3.2398,     8.6329,     0.1743,     0.2378,     0.8961,     0.0044,     0.0769,     0.0613,         22,    16.5820,     0.8950,     8.3644,     3.7318,     0.0000,     0.0000,     0.0000,         74,         24,          8,          5, DEFECTOS 
025.jpg,          4,          1,   201.0365,   207.1825,   182.0146,     1.0000,     1.0000,     1.0000,    82.0045,    -6.4598,    11.8032,    10.2543,     3.1490,     6.9621,     0.2233,     0.1250,     0.8138,     0.0774,     0.0629,     0.1104,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,         50,          6,         28,         20, DEFECTOS 
025.jpg,          4,          2,   192.8667,   197.1333,   141.0000,     4.1231,     4.1231,     4.1231,    78.0035,   -10.4338,    27.7132,     4.3524,     2.4630,     6.5275,     0.1787,     0.2852,     0.7731,     0.0031,     0.0696,     0.0478,         15,    13.2160,     0.8778,     6.7576,     3.2368,     0.0000,     0.0000,     0.0000,         62,         26,          6,          5, DEFECTOS 
025.jpg,          4,          3,   169.1250,   173.1875,   119.8125,     4.0000,     4.0000,     4.0000,    69.2687,   -10.0209,    26.9769,     6.0127,     3.1851,     7.7246,     0.1775,     0.3113,     0.6797,     0.0073,     0.0942,     0.0637,         16,    14.2500,     0.6853,     5.8384,     4.2520,     0.0000,     0.0000,     0.0000,         70,         27,          5,          6, DEFECTOS 
025.jpg,          4,          4,   207.0000,   212.3750,   172.3750,     5.6569,     5.6569,     5.6569,    83.6921,    -8.5423,    19.2009,     4.9856,     1.2086,     2.3340,     0.1887,     0.1879,     0.8328,     0.0040,     0.0179,     0.0564,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,         76,         22,          4,          3, DEFECTOS 
025.jpg,          4,          5,   216.9429,   220.6857,   196.6571,     2.6458,     2.6458,     2.6458,    87.1046,    -5.4201,    11.3819,     5.9647,     0.7555,     1.6114,     0.1927,     0.1096,     0.8654,     0.0039,     0.0175,     0.0656,         35,    25.8360,     0.9663,    13.9163,     3.5827,     0.0000,     0.0000,     0.0000,         84,         20,         13,          5, DEFECTOS 
027.jpg,          1,          1,   213.6000,   215.6000,   202.6000,     7.1414,     7.1414,     7.1414,    85.6866,    -2.9795,     6.1766,     5.5018,     0.2078,     0.5832,     0.1925,     0.0608,     0.8455,     0.0024,     0.0080,     0.0604,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         70,         13,          3,          3, DEFECTOS 
027.jpg,          1,          2,   210.6154,   212.6923,   187.2692,     3.1623,     3.1623,     3.1623,    84.3214,    -5.0915,    12.3761,     7.8332,     1.5353,     2.6029,     0.1793,     0.1225,     0.8348,     0.0153,     0.0324,     0.0847,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         96,         17,          6,          8, DEFECTOS 
027.jpg,          1,          3,   220.5000,   217.3182,   203.5455,     3.4641,     3.4641,     3.4641,    86.6667,    -1.2941,     7.1685,     6.1793,     0.6549,     1.1974,     0.1345,     0.0775,     0.8647,     0.0117,     0.0122,     0.0672,         22,    20.2540,     0.9272,    10.3104,     3.8611,     0.0000,     0.0000,     0.0000,        102,         23,          9,          5, DEFECTOS 
027.jpg,          1,          4,   217.8571,   215.8571,   157.7857,     4.2426,     4.2426,     4.2426,    85.1456,    -8.2847,    28.9602,     6.8082,     2.2751,     5.8531,     0.1603,     0.2775,     0.8546,     0.0078,     0.0542,     0.0753,         14,    11.4380,     0.8132,     5.7735,     3.3604,     0.0000,     0.0000,     0.0000,        103,         10,          5,          5, DEFECTOS 
027.jpg,          1,          5,   119.4000,   117.2000,   105.4000,     7.1414,     7.1414,     7.1414,    49.0891,    -1.3974,     6.8208,     7.2716,     0.4218,     0.7507,     0.1399,     0.1196,     0.4682,     0.0075,     0.0186,     0.0716,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        108,        186,          3,          3, DEFECTOS 
027.jpg,          1,          6,   205.6000,   206.4000,   193.2000,     3.6056,     3.7417,     5.8310,    82.5143,    -2.6126,     6.4709,     1.8519,     0.6115,     1.3272,     0.1759,     0.0643,     0.8094,     0.0046,     0.0143,     0.0193,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        117,         24,          3,          3, DEFECTOS 
027.jpg,          1,          7,   208.7500,   210.7500,   188.8750,     3.1623,     3.1623,     3.0000,    83.7788,    -4.4847,    10.6084,     2.1253,     0.1500,     0.4535,     0.1819,     0.1039,     0.8265,     0.0006,     0.0049,     0.0233,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,        123,         26,          4,          3, DEFECTOS 
027.jpg,          1,          8,   206.0909,   209.7273,   156.0909,     4.7958,     4.7958,     4.7958,    82.6097,    -9.8710,    26.2582,     5.6165,     1.3464,     3.3791,     0.1778,     0.2566,     0.8225,     0.0032,     0.0357,     0.0620,         11,     9.1800,     0.7323,     4.6580,     3.1718,     0.0000,     0.0000,     0.0000,        132,         30,          5,          3, DEFECTOS 
027.jpg,          1,          9,   213.0875,   212.4875,   164.2000,     1.7321,     1.7321,     1.7321,    83.9911,    -7.5166,    24.0475,     7.8404,     1.6221,     4.8597,     0.1655,     0.2345,     0.8395,     0.0125,     0.0477,     0.0888,         80,    47.9760,     0.6982,    15.0341,    10.7630,     0.0000,     0.0000,     0.0000,        137,         29,         14,         12, CALYX 
027.jpg,          1,         10,   197.9024,   195.4878,   144.4634,     2.4495,     2.4495,     2.4495,    77.9787,    -7.1587,    26.0124,     7.3796,     2.1771,     6.8936,     0.1589,     0.2737,     0.7770,     0.0111,     0.0730,     0.0781,         41,    28.3100,     0.9451,    13.6130,     4.4482,     0.0000,     0.0000,     0.0000,        143,         44,         11,         10, DEFECTOS 
027.jpg,          1,         11,   155.8302,   123.9623,    46.3208,     2.2361,     2.2361,     2.2361,    53.6483,     4.2455,    44.3598,     7.2535,     4.0432,     9.9510,     0.1167,     0.7067,     0.6111,     0.0130,     0.1566,     0.0685,         53,    36.3060,     0.9782,    19.1090,     3.9714,     0.0000,     0.0000,     0.0000,        149,         93,          6,         18, DEFECTOS 
027.jpg,          1,         12,   146.3714,   117.7429,    49.0571,     2.6458,     2.6458,     2.6458,    50.9935,     3.5456,    40.3578,     6.1760,     3.1085,     9.1308,     0.1176,     0.6642,     0.5740,     0.0059,     0.1498,     0.0639,         35,    25.4640,     0.9585,    13.4468,     3.8323,     0.0000,     0.0000,     0.0000,        153,        112,          6,         12, DEFECTOS 
027.jpg,          1,         13,   159.2069,   129.9655,    64.8276,     3.0000,     3.0000,     3.0000,    55.8649,     3.7561,    37.8847,     6.8208,     5.9142,    13.3701,     0.1128,     0.5918,     0.6243,     0.0202,     0.1924,     0.0911,         29,    26.6140,     0.9646,    12.8426,     3.3869,     0.0000,     0.0000,     0.0000,        156,         92,          6,         12, DEFECTOS 
027.jpg,          2,          0,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,          0,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,          0,          0,          0,          0, VACIO 
027.jpg,          3,          1,   217.5000,   216.5259,   169.3448,     1.4142,     1.4142,     1.4142,    85.5227,    -6.9799,    23.4768,     7.6597,     3.2099,    11.8523,     0.1683,     0.2297,     0.8579,     0.0191,     0.1177,     0.0834,        116,    61.5980,     0.7126,    18.1745,    12.7506,     0.0000,     0.0000,     0.0000,         41,          8,         15,         19, CALYX 
027.jpg,          3,          2,   157.6000,   159.6000,   146.0000,     7.1414,     7.1414,     7.1414,    65.1695,    -3.2398,     6.8479,     4.8616,     0.0861,     0.2508,     0.1912,     0.0857,     0.6259,     0.0009,     0.0069,     0.0507,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         44,         55,          3,          3, DEFECTOS 
027.jpg,          3,          3,   170.1250,   173.5000,   151.7500,     5.6569,     5.6569,     5.6569,    70.0422,    -5.1087,    10.7882,     6.6056,     0.3672,     0.5237,     0.1924,     0.1268,     0.6804,     0.0025,     0.0145,     0.0698,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,         52,         69,          4,          3, DEFECTOS 
